family,context,variant,weight,seed,split,dataset,train_folds,validation_fold,status,profile,run_id,portable_recipe_not_historical_config,historical_config,checkpoint,prediction_dir,original_result,checkpoint_bytes,prediction_files,ER20,F20,LE_CD,LR_CD,SELD_LR
Multi-ACCDOA,causal,C3_lambda005,0.05,2028,evaluation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,supplemental_v2_C3_lambda005_seed2028,configs/multi_accdoa/C3.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/42_supplemental_v2_C3_lambda005_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/42_supplemental_v2_C3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_C3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_supplemental_v2_C3_lambda005_seed2028_evaluation.csv,4888475,200,0.6158141612687067,0.48185033128734606,14.385304294907527,0.531379821958457,0.4206255913042086
Multi-ACCDOA,causal,C3_lambda005,0.05,2028,validation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,supplemental_v2_C3_lambda005_seed2028,configs/multi_accdoa/C3.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/42_supplemental_v2_C3_lambda005_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/42_supplemental_v2_C3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_C3_lambda005_seed2028_validation_seed2028_validation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_supplemental_v2_C3_lambda005_seed2028_validation.csv,4888475,100,0.6358614511794566,0.46641669383762635,15.219231791701988,0.528166915052161,0.43145728250533666
Multi-ACCDOA,noncausal,A0,0,2026,evaluation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,paper_v1_A0_seed2026,configs/multi_accdoa/A0.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2026_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2026_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2026_eval_split0_multiaccdoa_foa_20260902094006_test,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2026_eval_split0_multiaccdoa_foa.json,6075227,200,0.5091951455587819,0.5552567139014893,14.801729221092675,0.6367068927222922,0.3498658419852677
Multi-ACCDOA,noncausal,A0,0,2026,validation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,paper_v1_A0_seed2026,configs/multi_accdoa/A0.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2026_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2026_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_paper_v1_A0_seed2026_validation_seed2026_validation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_paper_v1_A0_seed2026_validation.csv,6075227,100,0.5323977306658704,0.5438110749185667,14.128356171880524,0.5954437164979154,0.3679084517177367
Multi-ACCDOA,noncausal,A0,0,2027,evaluation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,paper_v1_A0_seed2027,configs/multi_accdoa/A0.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_20260902103752_test,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa.json,6075227,200,0.5306380760926216,0.5383597353118107,15.366948323202687,0.6233054300318542,0.3635862114694651
Multi-ACCDOA,noncausal,A0,0,2027,validation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,paper_v1_A0_seed2027,configs/multi_accdoa/A0.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_paper_v1_A0_seed2027_validation_seed2027_validation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_paper_v1_A0_seed2027_validation.csv,6075227,100,0.5509107196177964,0.5259571706683971,14.810587426539655,0.6054786362959654,0.3754389884779969
Multi-ACCDOA,noncausal,A0,0,2028,evaluation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,paper_v1_A0_seed2028,configs/multi_accdoa/A0.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_20260902113350_test,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa.json,6075227,200,0.522299158662795,0.5502963318917187,14.684526689514902,0.6221201570486703,0.3578658433882611
Multi-ACCDOA,noncausal,A0,0,2028,validation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,paper_v1_A0_seed2028,configs/multi_accdoa/A0.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_paper_v1_A0_seed2028_validation_seed2028_validation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_paper_v1_A0_seed2028_validation.csv,6075227,100,0.5606151089877576,0.5127998061859,15.047335648173217,0.5952948183442526,0.3840291984035307
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2026,evaluation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,supplemental_v2_A3_lambda005_seed2026,configs/multi_accdoa/A3.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2026_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2026_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2026_evaluation_seed2026_evaluation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_supplemental_v2_A3_lambda005_seed2026_evaluation.csv,6075227,200,0.5467202739930013,0.523922080039123,14.780483646764603,0.5863730723606169,0.37963472990771063
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2026,validation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,supplemental_v2_A3_lambda005_seed2026,configs/multi_accdoa/A3.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2026_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2026_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2026_validation_seed2026_validation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_supplemental_v2_A3_lambda005_seed2026_validation.csv,6075227,100,0.5638996715437444,0.514848209115725,14.633801583355172,0.5680464562239428,0.3905759759723457
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2027,evaluation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,supplemental_v2_A3_lambda005_seed2027,configs/multi_accdoa/A3.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_evaluation.csv,6075227,200,0.5418062690789963,0.5308091161220306,15.309344388779671,0.6103202846975089,0.37143219538261374
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2027,validation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,supplemental_v2_A3_lambda005_seed2027,configs/multi_accdoa/A3.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2027_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_validation_seed2027_validation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_validation.csv,6075227,100,0.5546431770677814,0.530065730747383,14.662562536755507,0.5990762812872468,0.37673996144822613
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2028,evaluation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,supplemental_v2_A3_lambda005_seed2028,configs/multi_accdoa/A3.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_evaluation.csv,6075227,200,0.5319038046310773,0.5371096942945889,14.649255348230628,0.6013939349002744,0.36869623184270717
Multi-ACCDOA,noncausal,A3_lambda005,0.05,2028,validation,TAU2020 FOA,"2,3,4,5,6",1,SCORED_SAVED_PREDICTIONS,dcase2023_micro,supplemental_v2_A3_lambda005_seed2028,configs/multi_accdoa/A3.json,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/manifests/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa.json#params,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/models/52_supplemental_v2_A3_lambda005_seed2028_eval_split0_multiaccdoa_foa_model.h5,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_validation_seed2028_validation_t050,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_validation.csv,6075227,100,0.5655419528217378,0.5158110882956879,14.71716929248099,0.5781948168007149,0.38832452483755736
