family,context,variant,seed,evidence_level,motion_group,prediction_files,prediction_rows,unmatched_predictions_global,references,matched_recall_micro,recall_at_threshold_micro,mean_localization_error_deg_micro,median_localization_error_deg_micro,p90_localization_error_deg_micro,matched_recall_macro_class,recall_at_threshold_macro_class,mean_localization_error_deg_macro_class,prediction_dir,split,source
Multi-ACCDOA,causal,C0,2027,paper_v1_completed,dynamic,200.0,84338.0,26872.0,53184.0,0.5181257521058965,0.3878986161251504,16.66901057378479,13.060295156747818,30.377169154741978,0.4691585272744685,0.3574536350067465,16.401035826542394,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2027_eval_split0_multiaccdoa_foa_20260902122653_test,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A3_lambda005,2026,completion_three_seed,static,200.0,93972.0,27262.0,64036.0,0.5346992316821788,0.46839277906177773,12.799037043598474,9.5728303998219,22.18284276559418,0.48011557597969806,0.42810984662111146,12.15482744689632,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2026_evaluation_seed2026_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A3_lambda005,2026,completion_three_seed,dynamic,200.0,93972.0,27262.0,53184.0,0.6105219614921781,0.4658731949458484,15.889601382364555,12.663716184696561,29.775884537738136,0.534521788332442,0.41355645143671943,15.225508807629359,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2026_evaluation_seed2026_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C1_lambda005,2028,completion_three_seed,static,200.0,81568.0,25518.0,64036.0,0.44999687675682426,0.3895777375226435,12.835079389850657,10.1856753791215,22.0545961863265,0.380394074915147,0.33090583797863915,12.550321210764107,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C1_lambda005_seed2028_evaluation_seed2028_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C1_lambda005,2028,completion_three_seed,dynamic,200.0,81568.0,25518.0,53184.0,0.5120712996389891,0.3852850481347774,16.512659029821283,13.238137654371204,29.058854395237578,0.45280683588599263,0.344119183257485,16.677281616710758,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C1_lambda005_seed2028_evaluation_seed2028_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C1_lambda005,2027,completion_three_seed,static,200.0,81640.0,26783.0,64036.0,0.43894059591479795,0.3784121431694672,13.732428088731915,10.792480708454736,22.60176503011067,0.3686240261953956,0.32218157214699455,13.488342159640617,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C1_lambda005_seed2027_evaluation_seed2027_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C1_lambda005,2027,completion_three_seed,dynamic,200.0,81640.0,26783.0,53184.0,0.5029520156438027,0.3794750300842359,16.532913592826855,12.80109438198865,29.65308018058097,0.4412974191098625,0.33884655951390874,16.633076566387512,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C1_lambda005_seed2027_evaluation_seed2027_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A0,2027,paper_v1_completed,static,200.0,97023.0,26275.0,64036.0,0.5765506902367419,0.49489349740770816,12.758309034303709,9.691671294927334,22.555874760130923,0.5152960338467993,0.4512651114159077,12.314806459965103,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_20260902103752_test,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A0,2027,paper_v1_completed,dynamic,200.0,97023.0,26275.0,53184.0,0.6360559566787004,0.47228489771359805,17.309685989762677,12.900419731599849,30.752326368850436,0.5560517823505239,0.4259485387031807,15.560121000126781,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2027_eval_split0_multiaccdoa_foa_20260902103752_test,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A0,2028,paper_v1_completed,static,200.0,95402.0,26361.0,64036.0,0.5703510525329503,0.5068867512024486,12.136427536222284,9.102110382071055,20.756419405672343,0.545350803273886,0.4892490748837281,12.048097812110422,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_20260902113350_test,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A0,2028,paper_v1_completed,dynamic,200.0,95402.0,26361.0,53184.0,0.6114244885679904,0.4603828219013237,16.574906844800402,12.620743802728565,31.047891327302953,0.5358878823563121,0.41207630405326,15.754804923870593,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/32_paper_v1_A0_seed2028_eval_split0_multiaccdoa_foa_20260902113350_test,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C2_lambda005,2028,completion_three_seed,static,200.0,85609.0,28827.0,64036.0,0.45908551439815104,0.4075676182147542,12.39093984976404,9.902657243523008,20.850451912152987,0.3908616484839117,0.351485007179046,12.382731586067802,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C2_lambda005_seed2028_evaluation_seed2028_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C2_lambda005,2028,completion_three_seed,dynamic,200.0,85609.0,28827.0,53184.0,0.5148916967509025,0.3911702767749699,16.246465592624727,12.329224630585024,30.446772460835565,0.4483206546070486,0.345728405632,15.904839782998586,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_promoted_v2_C2_lambda005_seed2028_evaluation_seed2028_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C0,2028,paper_v1_completed,static,200.0,83350.0,27878.0,64036.0,0.452901492910238,0.3964801049409707,13.29985246866112,10.247366312572026,21.820819597350255,0.3956092797282621,0.35338075610075464,12.83630507107377,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_20260902131803_test,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C0,2028,paper_v1_completed,dynamic,200.0,83350.0,27878.0,53184.0,0.4977060770156438,0.3782152527075812,15.964559800885267,12.894263651441968,29.34989919154723,0.43399956443133764,0.3344337906058519,15.507872102861816,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2028_eval_split0_multiaccdoa_foa_20260902131803_test,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C0,2026,paper_v1_completed,static,200.0,84940.0,26705.0,64036.0,0.4653632331813355,0.415063401836467,12.14096786925043,9.634331902516054,20.639537475460095,0.39518692190791604,0.3524056578223844,12.324270888358736,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2026_eval_split0_multiaccdoa_foa_20260902095315_test,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C0,2026,paper_v1_completed,dynamic,200.0,84940.0,26705.0,53184.0,0.5346532791817088,0.4010604693140794,16.648013302990936,12.672145504058953,30.22185450388173,0.4626867925698695,0.3490325932197004,17.1397028065312,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/results/35_paper_v1_C0_seed2026_eval_split0_multiaccdoa_foa_20260902095315_test,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C1_lambda005,2026,completion_three_seed,static,200.0,84501.0,27000.0,64036.0,0.4545411955774877,0.3987913048909988,12.757139867396448,10.307758011960162,21.39913311638492,0.4036400612395699,0.35622269137188844,12.930049978251365,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_pilot_v2_C1_lambda005_seed2026_evaluation_seed2026_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C1_lambda005,2026,completion_three_seed,dynamic,200.0,84501.0,27000.0,53184.0,0.5338823706377858,0.41138312274368233,16.238309523841014,12.35574990355828,29.78373463546162,0.4758403859384584,0.3623628851752379,16.848227630451625,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_pilot_v2_C1_lambda005_seed2026_evaluation_seed2026_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C3_lambda005,2027,completion_three_seed,static,200.0,81071.0,27430.0,64036.0,0.4301330501592854,0.3768192891498532,12.716656482309848,10.064836710409049,21.550058477140432,0.37877626966086775,0.33166258172378654,13.200999113544219,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_C3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C3_lambda005,2027,completion_three_seed,dynamic,200.0,81071.0,27430.0,53184.0,0.4906926895306859,0.38836868231046934,15.027715129627504,11.9273344151945,26.943390644443358,0.4406421756800127,0.34899361882306085,15.49960135469668,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_C3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C3_lambda005,2028,completion_three_seed,static,200.0,79966.0,26521.0,64036.0,0.42485476919232934,0.3793334999063027,11.894953079727003,9.747971789756377,20.505218431365275,0.36203653299519706,0.32406404494376756,12.055341226946041,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_C3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,causal,C3_lambda005,2028,completion_three_seed,dynamic,200.0,79966.0,26521.0,53184.0,0.4933626654632972,0.38962845968712395,15.079846579561718,11.985155193955032,27.42166539365339,0.42780440321910024,0.34031512074811165,14.99800714354049,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_C3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A3_lambda005,2027,completion_three_seed,static,200.0,96552.0,27793.0,64036.0,0.5637610094321944,0.4853363732900244,13.072801584440008,10.035602423307026,23.016199188996,0.5072556978529816,0.4446075235989931,12.522971902542308,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A3_lambda005,2027,completion_three_seed,dynamic,200.0,96552.0,27793.0,53184.0,0.6140568592057761,0.465365523465704,16.655778650522272,12.478613297539331,31.213764010901617,0.5368028303208591,0.4148264487850868,15.59269536817712,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2027_evaluation_seed2027_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A3_lambda005,2028,completion_three_seed,static,200.0,93654.0,25136.0,64036.0,0.5566556312074458,0.4891935786120307,12.354705404608683,9.628346848356042,21.40530640171461,0.4999694357627119,0.4415135309651246,12.540588287438007,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
Multi-ACCDOA,noncausal,A3_lambda005,2028,completion_three_seed,dynamic,200.0,93654.0,25136.0,53184.0,0.6180806257521059,0.460514440433213,16.297562127513395,13.059318189909982,29.655052505070532,0.5345170877286216,0.40848901187594017,15.620845176911423,/work/zhanghc/Myllm/SELD/DynamicCausalMultiACCDOA_TAU2020/runs/analysis/threshold_predictions/Completion_20260904_supplemental_v2_A3_lambda005_seed2028_evaluation_seed2028_evaluation_t050,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C0.1,2026,completion_three_seed,static,200.0,99765.0,29339.0,64036.0,0.5817665063401837,0.5310138047348366,12.015044621690112,7.758152394455001,18.638100563509067,0.5758803524873085,0.5335389738818063,11.236392768198094,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C0.1,2026,completion_three_seed,dynamic,200.0,99765.0,29339.0,53184.0,0.6237214199759326,0.5371916365824309,14.977804662435716,8.56384188844273,26.029963198365618,0.5508399657083597,0.4844723497709376,13.433047166798158,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C0.1,2027,completion_three_seed,static,200.0,101838.0,31738.0,64036.0,0.5854207008557686,0.545833593603598,10.832544731529751,7.999999999999981,17.104427807999485,0.5695197471199037,0.53770019623284,10.086628260921499,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C0.1,2027,completion_three_seed,dynamic,200.0,101838.0,31738.0,53184.0,0.6131919374247894,0.5538883874849578,12.329360293147777,8.472982606062184,19.58324288790733,0.5390215517470551,0.4939722915768608,11.563725140444214,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C0.1,2028,completion_three_seed,static,200.0,94228.0,23002.0,64036.0,0.5968361546630021,0.5398681991379849,11.987702162695806,7.61282920169981,19.412672526938586,0.581688677953382,0.5303569763897444,11.684118691820062,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C0.1,2028,completion_three_seed,dynamic,200.0,94228.0,23002.0,53184.0,0.6206189831528279,0.5400120336943441,13.828378051118927,8.530202856941793,23.09201822310082,0.5437587419185461,0.4761235122944025,13.459532548482288,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EINV2_C0_bestfix_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C1,2026,completion_three_seed,static,200.0,98003.0,28932.0,64036.0,0.580126803672934,0.525470048097945,12.786476027620159,8.804684256223172,19.576211773506433,0.5746466034160373,0.527443075542466,12.126133569592922,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C1,2026,completion_three_seed,dynamic,200.0,98003.0,28932.0,53184.0,0.600218110709988,0.5134814981949458,15.345939758720057,9.484950586748852,25.433892264787545,0.525084289501851,0.45704295067053535,14.05906817134182,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C1,2027,completion_three_seed,static,200.0,100635.0,29091.0,64036.0,0.60045911674683,0.5351677181585358,13.761504621809701,9.055166063065103,21.023482921063827,0.5819541590102839,0.5280796515475188,12.748000231868975,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C1,2027,completion_three_seed,dynamic,200.0,100635.0,29091.0,53184.0,0.6222360108303249,0.5367403730445247,15.597841742025173,9.48553067000459,24.591910608074933,0.5349991512404781,0.47084417504289916,13.873071320658422,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C1,2028,completion_three_seed,static,200.0,104568.0,35955.0,64036.0,0.5793147604472484,0.5376350802673496,11.317162068063938,7.614631845287194,17.25110686536391,0.5548182971303836,0.5204448316326516,10.471096361472998,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C1,2028,completion_three_seed,dynamic,200.0,104568.0,35955.0,53184.0,0.5925842358604091,0.5340891997593261,12.507588458438356,8.061769243515062,19.80073838657525,0.5079816065152252,0.46360531721726317,11.721415558977746,/work/zhanghc/Myllm/SELD/EINV2/C1_CausalEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_C1_CausalEINV2_Velocity_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C2,2026,completion_three_seed,static,200.0,98259.0,27766.0,64036.0,0.5923074520582172,0.5318258479605222,13.152157037691437,8.79820758178601,20.0982445497143,0.5877119845586531,0.537121099042083,12.233775260836708,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C2,2026,completion_three_seed,dynamic,200.0,98259.0,27766.0,53184.0,0.6122894103489771,0.5208145306859205,15.495549746975504,9.795893165220381,25.319925117723503,0.550760362375157,0.47872749505390977,14.135341580634318,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C2,2027,completion_three_seed,static,200.0,98199.0,30109.0,64036.0,0.5724748578924355,0.5305609344743581,10.992653466785097,8.535293681382145,17.695331675294863,0.5518632433634225,0.5177770189858133,10.292735699637467,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C2,2027,completion_three_seed,dynamic,200.0,98199.0,30109.0,53184.0,0.5909860108303249,0.5358566486161251,12.565144872718957,8.93298767717458,19.249641180686748,0.5071859378668483,0.4670069434348066,11.397185188344329,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C2,2028,completion_three_seed,static,200.0,97078.0,28449.0,64036.0,0.5804391279905053,0.5061215566243987,13.993991420801446,11.09100229285345,21.372071244468334,0.5623908935165283,0.49533085122908826,13.128248218676283,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C2,2028,completion_three_seed,dynamic,200.0,97078.0,28449.0,53184.0,0.5915312876052948,0.5060544524669074,14.77620582452683,10.197540915399996,23.988623052851047,0.5293577472526739,0.460506721066548,13.806017265161502,/work/zhanghc/Myllm/SELD/EINV2/C2_CausalEINV2_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C2_CausalEINV2_JEPA_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C3,2026,completion_three_seed,static,200.0,98807.0,28736.0,64036.0,0.5901367980510963,0.5503154475607471,11.289546370370402,8.000000000000071,17.19016318576301,0.5618734710701931,0.5305855604927635,10.266551773740701,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C3,2026,completion_three_seed,dynamic,200.0,98807.0,28736.0,53184.0,0.6069682611311673,0.5442426293622142,13.031548005152827,8.815929676539936,20.22624757602068,0.5284472659122323,0.4812437019000467,12.139747444601289,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C3,2027,completion_three_seed,static,200.0,103228.0,32088.0,64036.0,0.6051283652945219,0.5622150040602162,11.245614300827143,8.405524559146546,17.43490941293127,0.5876009669089947,0.553291383688271,10.429455312271722,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C3,2027,completion_three_seed,dynamic,200.0,103228.0,32088.0,53184.0,0.6090177496991577,0.5415538507821901,12.885575936342104,9.199095972698872,20.971430244190717,0.5382817726801299,0.48794388840302655,11.967563010441722,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C3,2028,completion_three_seed,static,200.0,99492.0,31144.0,64036.0,0.5738022362421138,0.5254388156661878,11.288061720348736,8.05989127118362,18.77564077889259,0.5578013721867754,0.5168149722634116,10.946671489940341,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,causal,C3,2028,completion_three_seed,dynamic,200.0,99492.0,31144.0,53184.0,0.5942388688327317,0.5279031287605295,13.18471278088898,9.054326877143914,21.091789251209246,0.5367633536734114,0.4865135251248852,12.123600056888803,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
